frame,track_id,label,xtl,ytl,xbr,ybr,outside,occluded,keyframe,z_order,source
155,10,car,567.51,407.06,627.07,442.02,0,0,0,0,manual
155,11,motorcycle,659.87,403.81,683.18,440.07,0,0,0,0,manual
156,0,motorcycle,711.64,406.43,737.54,427.14,0,0,0,0,file
156,10,car,567.93,407.61,627.5,442.57,0,0,0,0,manual
156,11,motorcycle,660.13,403.64,683.44,439.9,0,0,0,0,manual
157,0,motorcycle,713.36,406.58,739.25,427.29,0,0,0,0,file
157,10,car,568.35,408.16,627.92,443.12,0,0,0,0,manual
157,11,motorcycle,660.39,403.47,683.7,439.73,0,0,0,0,manual
158,0,motorcycle,715.07,406.73,740.97,427.45,0,0,0,0,file
158,10,car,568.77,408.71,628.34,443.67,0,0,0,0,manual
158,11,motorcycle,660.65,403.29,683.96,439.55,0,0,0,0,manual
159,0,motorcycle,716.78,406.88,742.68,427.6,0,0,0,0,file
159,10,car,569.19,409.26,628.76,444.22,0,0,0,0,manual
159,11,motorcycle,660.91,403.12,684.22,439.38,0,0,0,0,manual
160,0,motorcycle,718.5,407.04,744.4,427.75,0,0,0,0,file
160,10,car,569.61,409.81,629.18,444.78,0,0,0,0,manual
160,11,motorcycle,661.17,402.95,684.47,439.21,0,0,0,0,manual
161,0,motorcycle,720.21,407.19,746.11,427.91,0,0,0,0,file
161,10,car,570.03,410.36,629.6,445.33,0,0,0,0,manual
161,11,motorcycle,661.42,402.78,684.73,439.04,0,0,0,0,manual
162,0,motorcycle,721.92,407.34,747.82,428.06,0,0,0,0,file
162,10,car,570.45,410.91,630.02,445.88,0,0,0,0,manual
162,11,motorcycle,661.68,402.6,684.99,438.86,0,0,0,0,manual
163,0,motorcycle,723.64,407.49,749.54,428.21,0,0,0,0,file
163,10,car,570.87,411.46,630.44,446.43,0,0,0,0,manual
163,11,motorcycle,661.94,402.43,685.25,438.69,0,0,0,0,manual
164,0,motorcycle,725.35,407.65,751.25,428.36,0,0,0,0,file
164,10,car,571.29,412.01,630.86,446.98,0,0,0,0,manual
164,11,motorcycle,662.2,402.26,685.51,438.52,0,0,0,0,manual
165,0,motorcycle,727.07,407.8,752.97,428.52,0,0,0,0,file
165,10,car,571.72,412.56,631.28,447.53,0,0,0,0,manual
165,11,motorcycle,662.46,402.09,685.77,438.34,0,0,0,0,manual
166,0,motorcycle,728.78,407.95,754.68,428.67,0,0,0,0,file
166,10,car,572.14,413.11,631.7,448.08,0,0,0,0,manual
166,11,motorcycle,662.72,401.91,686.03,438.17,0,0,0,0,manual
167,0,motorcycle,730.49,408.1,756.39,428.82,0,0,0,0,file
167,10,car,572.56,413.66,632.13,448.63,0,0,0,0,manual
167,11,motorcycle,662.98,401.74,686.29,438.0,0,0,0,0,manual
168,0,motorcycle,732.21,408.26,758.11,428.97,0,0,0,0,file
168,10,car,572.98,414.21,632.55,449.18,0,0,0,0,manual
168,11,motorcycle,663.24,401.57,686.55,437.83,0,0,0,0,manual
169,0,motorcycle,733.92,408.41,759.82,429.13,0,0,0,0,file
169,10,car,573.4,414.76,632.97,449.73,0,0,0,0,manual
169,11,motorcycle,663.5,401.39,686.81,437.65,0,0,1,0,manual
170,0,motorcycle,735.63,408.56,761.53,429.28,0,0,0,0,file
170,10,car,573.82,415.31,633.39,450.28,0,0,0,0,manual
170,11,motorcycle,663.88,401.61,687.19,437.87,0,0,0,0,manual
171,0,motorcycle,737.35,408.71,763.25,429.43,0,0,0,0,file
171,10,car,574.24,415.87,633.81,450.83,0,0,0,0,manual
171,11,motorcycle,664.27,401.83,687.58,438.09,0,0,0,0,manual
172,0,motorcycle,739.06,408.87,764.96,429.58,0,0,0,0,file
172,10,car,574.66,416.42,634.23,451.38,0,0,0,0,manual
172,11,motorcycle,664.66,402.04,687.97,438.3,0,0,0,0,manual
173,0,motorcycle,740.78,409.02,766.68,429.74,0,0,0,0,file
173,10,car,575.08,416.97,634.65,451.93,0,0,0,0,manual
173,11,motorcycle,665.05,402.26,688.36,438.52,0,0,0,0,manual
174,0,motorcycle,742.49,409.17,768.39,429.89,0,0,1,0,file
174,10,car,575.5,417.52,635.07,452.48,0,0,0,0,manual
174,11,motorcycle,665.44,402.47,688.75,438.73,0,0,0,0,manual
175,0,motorcycle,744.39,409.47,770.29,430.19,0,0,0,0,file
175,10,car,575.92,418.07,635.49,453.03,0,0,0,0,manual
175,11,motorcycle,665.83,402.69,689.14,438.95,0,0,0,0,manual
176,0,motorcycle,746.29,409.77,772.19,430.49,0,0,0,0,file
176,10,car,576.34,418.62,635.91,453.58,0,0,0,0,manual
176,11,motorcycle,666.22,402.91,689.52,439.16,0,0,0,0,manual
177,0,motorcycle,748.19,410.08,774.09,430.8,0,0,0,0,file
177,10,car,576.77,419.17,636.33,454.13,0,0,0,0,manual
177,11,motorcycle,666.6,403.12,689.91,439.38,0,0,0,0,manual
178,0,motorcycle,750.09,410.38,775.99,431.1,0,0,0,0,file
178,10,car,577.19,419.72,636.75,454.68,0,0,0,0,manual
178,11,motorcycle,666.99,403.34,690.3,439.6,0,0,0,0,manual
179,0,motorcycle,751.99,410.68,777.89,431.4,0,0,0,0,file
179,10,car,577.61,420.27,637.18,455.23,0,0,0,0,manual
179,11,motorcycle,667.38,403.55,690.69,439.81,0,0,0,0,manual
180,0,motorcycle,753.89,410.98,779.79,431.7,0,0,0,0,file
180,10,car,578.03,420.82,637.6,455.78,0,0,1,0,manual
180,11,motorcycle,667.77,403.77,691.08,440.03,0,0,0,0,manual
181,0,motorcycle,755.79,411.28,781.69,432.0,0,0,0,0,file
181,10,car,578.38,421.47,637.95,456.43,0,0,0,0,manual
181,11,motorcycle,668.16,403.98,691.47,440.24,0,0,0,0,manual
182,0,motorcycle,757.68,411.59,783.58,432.31,0,0,0,0,file
182,10,car,578.73,422.11,638.3,457.08,0,0,0,0,manual
182,11,motorcycle,668.55,404.2,691.86,440.46,0,0,0,0,manual
183,0,motorcycle,759.58,411.89,785.48,432.61,0,0,0,0,file
183,10,car,579.08,422.76,638.65,457.72,0,0,0,0,manual
183,11,motorcycle,668.93,404.42,692.24,440.68,0,0,0,0,manual
184,0,motorcycle,761.48,412.19,787.38,432.91,0,0,0,0,file
184,10,car,579.43,423.41,639.0,458.37,0,0,0,0,manual
184,11,motorcycle,669.32,404.63,692.63,440.89,0,0,0,0,manual
185,0,motorcycle,763.38,412.49,789.28,433.21,0,0,0,0,file
185,10,car,579.79,424.06,639.35,459.02,0,0,0,0,manual
185,11,motorcycle,669.71,404.85,693.02,441.11,0,0,0,0,manual
186,0,motorcycle,765.28,412.79,791.18,433.51,0,0,0,0,file
186,10,car,580.14,424.7,639.71,459.67,0,0,0,0,manual
186,11,motorcycle,670.1,405.06,693.41,441.32,0,0,0,0,manual
187,0,motorcycle,767.18,413.1,793.08,433.82,0,0,0,0,file
187,10,car,580.49,425.35,640.06,460.31,0,0,0,0,manual
187,11,motorcycle,670.49,405.28,693.8,441.54,0,0,0,0,manual
188,0,motorcycle,769.08,413.4,794.98,434.12,0,0,0,0,file
188,10,car,580.84,426.0,640.41,460.96,0,0,0,0,manual
188,11,motorcycle,670.88,405.5,694.19,441.75,0,0,0,0,manual
189,0,motorcycle,770.98,413.7,796.88,434.42,0,0,0,0,file
189,10,car,581.19,426.65,640.76,461.61,0,0,0,0,manual
189,11,motorcycle,671.27,405.71,694.57,441.97,0,0,0,0,manual
190,0,motorcycle,772.88,414.0,798.78,434.72,0,0,0,0,file
190,10,car,581.54,427.29,641.11,462.26,0,0,0,0,manual
190,11,motorcycle,671.65,405.93,694.96,442.19,0,0,0,0,manual
191,0,motorcycle,774.78,414.3,800.68,435.02,0,0,0,0,file
191,10,car,581.89,427.94,641.46,462.9,0,0,0,0,manual
191,11,motorcycle,672.04,406.14,695.35,442.4,0,0,0,0,manual
192,0,motorcycle,776.68,414.61,802.58,435.33,0,0,0,0,file
192,10,car,582.25,428.59,641.81,463.55,0,0,0,0,manual
192,11,motorcycle,672.43,406.36,695.74,442.62,0,0,0,0,manual
193,0,motorcycle,778.58,414.91,804.48,435.63,0,0,0,0,file
193,10,car,582.6,429.24,642.17,464.2,0,0,0,0,manual
193,11,motorcycle,672.82,406.57,696.13,442.83,0,0,0,0,manual
194,0,motorcycle,780.48,415.21,806.38,435.93,0,0,0,0,file
194,10,car,582.95,429.88,642.52,464.85,0,0,0,0,manual
194,11,motorcycle,673.21,406.79,696.52,443.05,0,0,0,0,manual
195,0,motorcycle,782.38,415.51,808.28,436.23,0,0,0,0,file
195,10,car,583.3,430.53,642.87,465.49,0,0,0,0,manual
195,11,motorcycle,673.6,407.01,696.91,443.27,0,0,0,0,manual
196,0,motorcycle,784.28,415.81,810.18,436.53,0,0,0,0,file
196,10,car,583.65,431.18,643.22,466.14,0,0,0,0,manual
196,11,motorcycle,673.98,407.22,697.29,443.48,0,0,0,0,manual
197,0,motorcycle,786.17,416.12,812.07,436.84,0,0,0,0,file
197,10,car,584.0,431.83,643.57,466.79,0,0,0,0,manual
197,11,motorcycle,674.37,407.44,697.68,443.7,0,0,0,0,manual
198,0,motorcycle,788.07,416.42,813.97,437.14,0,0,0,0,file
198,10,car,584.36,432.47,643.92,467.44,0,0,0,0,manual
198,11,motorcycle,674.76,407.65,698.07,443.91,0,0,0,0,manual
199,0,motorcycle,789.97,416.72,815.87,437.44,0,0,0,0,file
199,10,car,584.71,433.12,644.28,468.08,0,0,0,0,manual
199,11,motorcycle,675.15,407.87,698.46,444.13,0,0,1,0,manual
200,0,motorcycle,791.87,417.02,817.77,437.74,0,0,0,0,file
200,10,car,585.06,433.77,644.63,468.73,0,0,0,0,manual
200,11,motorcycle,675.58,408.34,698.89,444.6,0,0,0,0,manual
201,0,motorcycle,793.77,417.32,819.67,438.04,0,0,0,0,file
201,10,car,585.41,434.42,644.98,469.38,0,0,0,0,manual
201,11,motorcycle,676.01,408.82,699.32,445.08,0,0,0,0,manual
202,0,motorcycle,795.67,417.63,821.57,438.35,0,0,0,0,file
202,10,car,585.76,435.06,645.33,470.03,0,0,0,0,manual
202,11,motorcycle,676.45,409.29,699.75,445.55,0,0,0,0,manual
203,0,motorcycle,797.57,417.93,823.47,438.65,0,0,0,0,file
203,10,car,586.11,435.71,645.68,470.67,0,0,0,0,manual
203,11,motorcycle,676.88,409.77,700.19,446.03,0,0,0,0,manual
204,0,motorcycle,799.47,418.23,825.37,438.95,0,0,1,0,file
204,10,car,586.46,436.36,646.03,471.32,0,0,0,0,manual
204,11,motorcycle,677.31,410.24,700.62,446.5,0,0,0,0,manual
205,0,motorcycle,801.28,418.79,827.18,439.51,0,0,0,0,file
205,10,car,586.82,437.01,646.38,471.97,0,0,0,0,manual
205,11,motorcycle,677.74,410.72,701.05,446.98,0,0,0,0,manual
206,0,motorcycle,803.1,419.35,829.0,440.07,0,0,0,0,file
206,10,car,587.17,437.65,646.74,472.62,0,0,0,0,manual
206,11,motorcycle,678.17,411.19,701.48,447.45,0,0,0,0,manual
207,0,motorcycle,804.91,419.91,830.81,440.63,0,0,0,0,file
207,10,car,587.52,438.3,647.09,473.26,0,0,0,0,manual
207,11,motorcycle,678.6,411.67,701.91,447.93,0,0,0,0,manual
208,0,motorcycle,806.72,420.47,832.62,441.19,0,0,0,0,file
208,10,car,587.87,438.95,647.44,473.91,0,0,0,0,manual
208,11,motorcycle,679.04,412.14,702.34,448.4,0,0,0,0,manual
209,0,motorcycle,808.54,421.04,834.43,441.75,0,0,0,0,file
209,10,car,588.22,439.6,647.79,474.56,0,0,0,0,manual
209,11,motorcycle,679.47,412.62,702.78,448.88,0,0,0,0,manual
210,0,motorcycle,810.35,421.6,836.25,442.32,0,0,0,0,file
210,10,car,588.57,440.24,648.14,475.21,0,0,0,0,manual
210,11,motorcycle,679.9,413.09,703.21,449.35,0,0,0,0,manual
211,0,motorcycle,812.16,422.16,838.06,442.88,0,0,0,0,file
211,10,car,588.92,440.89,648.49,475.85,0,0,0,0,manual
211,11,motorcycle,680.33,413.57,703.64,449.83,0,0,0,0,manual
212,0,motorcycle,813.97,422.72,839.87,443.44,0,0,0,0,file
212,10,car,589.28,441.54,648.84,476.5,0,0,0,0,manual
212,11,motorcycle,680.76,414.04,704.07,450.3,0,0,0,0,manual
213,0,motorcycle,815.79,423.28,841.69,444.0,0,0,0,0,file
213,10,car,589.63,442.19,649.2,477.15,0,0,0,0,manual
213,11,motorcycle,681.19,414.52,704.5,450.78,0,0,0,0,manual
214,0,motorcycle,817.6,423.84,843.5,444.56,0,0,0,0,file
214,10,car,589.98,442.83,649.55,477.8,0,0,0,0,manual
214,11,motorcycle,681.63,414.99,704.93,451.25,0,0,0,0,manual
215,0,motorcycle,819.41,424.4,845.31,445.12,0,0,0,0,file
215,10,car,590.33,443.48,649.9,478.44,0,0,0,0,manual
215,11,motorcycle,682.06,415.47,705.37,451.73,0,0,0,0,manual
216,0,motorcycle,821.23,424.96,847.13,445.68,0,0,0,0,file
216,10,car,590.68,444.13,650.25,479.09,0,0,0,0,manual
216,11,motorcycle,682.49,415.94,705.8,452.2,0,0,0,0,manual
217,0,motorcycle,823.04,425.52,848.94,446.24,0,0,0,0,file
217,10,car,591.03,444.78,650.6,479.74,0,0,0,0,manual
217,11,motorcycle,682.92,416.42,706.23,452.68,0,0,0,0,manual
218,0,motorcycle,824.85,426.08,850.75,446.8,0,0,0,0,file
218,10,car,591.39,445.42,650.95,480.39,0,0,0,0,manual
218,11,motorcycle,683.35,416.89,706.66,453.15,0,0,0,0,manual
219,0,motorcycle,826.66,426.64,852.57,447.37,0,0,0,0,file
219,10,car,591.74,446.07,651.3,481.03,0,0,0,0,manual
219,11,motorcycle,683.78,417.37,707.09,453.63,0,0,0,0,manual
220,0,motorcycle,828.48,427.21,854.38,447.93,0,0,0,0,file
220,10,car,592.09,446.72,651.66,481.68,0,0,0,0,manual
220,11,motorcycle,684.22,417.84,707.52,454.1,0,0,0,0,manual
221,0,motorcycle,830.29,427.77,856.19,448.49,0,0,0,0,file
221,10,car,592.44,447.37,652.01,482.33,0,0,0,0,manual
221,11,motorcycle,684.65,418.32,707.96,454.57,0,0,0,0,manual
222,0,motorcycle,832.1,428.33,858.0,449.05,0,0,0,0,file
222,10,car,592.79,448.01,652.36,482.98,0,0,0,0,manual
222,11,motorcycle,685.08,418.79,708.39,455.05,0,0,0,0,manual
223,0,motorcycle,833.92,428.89,859.82,449.61,0,0,0,0,file
223,10,car,593.14,448.66,652.71,483.62,0,0,0,0,manual
223,11,motorcycle,685.51,419.27,708.82,455.52,0,0,0,0,manual
224,0,motorcycle,835.73,429.45,861.63,450.17,0,0,0,0,file
224,10,car,593.49,449.31,653.06,484.27,0,0,0,0,manual
224,11,motorcycle,685.94,419.74,709.25,456.0,0,0,0,0,manual
225,0,motorcycle,837.54,430.01,863.44,450.73,0,0,0,0,file
225,10,car,593.85,449.96,653.41,484.92,0,0,0,0,manual
225,11,motorcycle,686.37,420.22,709.68,456.47,0,0,0,0,manual
226,0,motorcycle,839.36,430.57,865.26,451.29,0,0,0,0,file
226,10,car,594.2,450.6,653.77,485.57,0,0,0,0,manual
226,11,motorcycle,686.81,420.69,710.11,456.95,0,0,0,0,manual
227,0,motorcycle,841.17,431.13,867.07,451.85,0,0,0,0,file
227,10,car,594.55,451.25,654.12,486.21,0,0,0,0,manual
227,11,motorcycle,687.24,421.16,710.55,457.42,0,0,0,0,manual
228,0,motorcycle,842.98,431.69,868.88,452.41,0,0,0,0,file
228,10,car,594.9,451.9,654.47,486.86,0,0,0,0,manual
228,11,motorcycle,687.67,421.64,710.98,457.9,0,0,0,0,manual
229,0,motorcycle,844.8,432.25,870.69,452.97,0,0,0,0,file
229,10,car,595.25,452.55,654.82,487.51,0,0,0,0,manual
229,11,motorcycle,688.1,422.11,711.41,458.37,0,0,1,0,manual
230,0,motorcycle,846.61,432.82,872.51,453.54,0,0,0,0,file
230,10,car,595.6,453.19,655.17,488.16,0,0,0,0,manual
230,11,motorcycle,688.16,421.63,711.47,457.89,0,0,0,0,manual
231,0,motorcycle,848.42,433.38,874.32,454.1,0,0,0,0,file
231,10,car,595.95,453.84,655.52,488.8,0,0,0,0,manual
231,11,motorcycle,688.21,421.15,711.52,457.41,0,0,0,0,manual
232,0,motorcycle,850.23,433.94,876.13,454.66,0,0,0,0,file
232,10,car,596.31,454.49,655.87,489.45,0,0,0,0,manual
232,11,motorcycle,688.27,420.67,711.58,456.93,0,0,0,0,manual
233,0,motorcycle,852.05,434.5,877.95,455.22,0,0,0,0,file
233,10,car,596.66,455.14,656.23,490.1,0,0,0,0,manual
233,11,motorcycle,688.32,420.19,711.63,456.45,0,0,0,0,manual
234,0,motorcycle,853.86,435.06,879.76,455.78,0,0,1,0,file
234,10,car,597.01,455.78,656.58,490.75,0,0,0,0,manual
234,11,motorcycle,688.38,419.71,711.69,455.97,0,0,0,0,manual
235,0,motorcycle,855.28,435.88,881.18,456.6,0,0,0,0,file
235,10,car,597.36,456.43,656.93,491.39,0,0,0,0,manual
235,11,motorcycle,688.43,419.23,711.74,455.49,0,0,0,0,manual
236,0,motorcycle,856.71,436.7,882.61,457.42,0,0,0,0,file
236,10,car,597.71,457.08,657.28,492.04,0,0,0,0,manual
236,11,motorcycle,688.49,418.75,711.8,455.01,0,0,0,0,manual
237,0,motorcycle,858.13,437.52,884.03,458.24,0,0,0,0,file
237,10,car,598.06,457.73,657.63,492.69,0,0,0,0,manual
237,11,motorcycle,688.54,418.27,711.85,454.53,0,0,0,0,manual
238,0,motorcycle,859.56,438.34,885.46,459.06,0,0,0,0,file
238,10,car,598.41,458.37,657.98,493.34,0,0,0,0,manual
238,11,motorcycle,688.6,417.79,711.91,454.04,0,0,0,0,manual
239,0,motorcycle,860.98,439.16,886.88,459.88,0,0,0,0,file
239,10,car,598.77,459.02,658.33,493.98,0,0,0,0,manual
239,11,motorcycle,688.66,417.3,711.96,453.56,0,0,0,0,manual
240,0,motorcycle,862.41,439.98,888.31,460.7,0,0,0,0,file
240,10,car,599.12,459.67,658.69,494.63,0,0,0,0,manual
240,11,motorcycle,688.71,416.82,712.02,453.08,0,0,0,0,manual
241,0,motorcycle,863.83,440.8,889.73,461.52,0,0,0,0,file
241,10,car,599.47,460.32,659.04,495.28,0,0,0,0,manual
241,11,motorcycle,688.77,416.34,712.08,452.6,0,0,0,0,manual
242,0,motorcycle,865.25,441.62,891.15,462.34,0,0,0,0,file
242,10,car,599.82,460.96,659.39,495.93,0,0,0,0,manual
242,11,motorcycle,688.82,415.86,712.13,452.12,0,0,0,0,manual
243,0,motorcycle,866.68,442.44,892.58,463.16,0,0,0,0,file
243,10,car,600.17,461.61,659.74,496.57,0,0,0,0,manual
243,11,motorcycle,688.88,415.38,712.19,451.64,0,0,0,0,manual
244,0,motorcycle,868.1,443.26,894.0,463.98,0,0,0,0,file
244,10,car,600.52,462.26,660.09,497.22,0,0,0,0,manual
244,11,motorcycle,688.93,414.9,712.24,451.16,0,0,0,0,manual
245,0,motorcycle,869.53,444.08,895.43,464.8,0,0,0,0,file
245,10,car,600.88,462.91,660.44,497.87,0,0,0,0,manual
245,11,motorcycle,688.99,414.42,712.3,450.68,0,0,0,0,manual
246,0,motorcycle,870.95,444.9,896.85,465.62,0,0,0,0,file
246,10,car,601.23,463.55,660.8,498.52,0,0,0,0,manual
246,11,motorcycle,689.04,413.94,712.35,450.2,0,0,0,0,manual
247,0,motorcycle,872.38,445.72,898.28,466.44,0,0,0,0,file
247,10,car,601.58,464.2,661.15,499.16,0,0,0,0,manual
247,11,motorcycle,689.1,413.46,712.41,449.72,0,0,0,0,manual
248,0,motorcycle,873.8,446.54,899.7,467.26,0,0,0,0,file
248,10,car,601.93,464.85,661.5,499.81,0,0,0,0,manual
248,11,motorcycle,689.16,412.98,712.46,449.23,0,0,0,0,manual
249,0,motorcycle,875.23,447.37,901.12,468.08,0,0,0,0,file
249,10,car,602.28,465.5,661.85,500.46,0,0,0,0,manual
249,11,motorcycle,689.21,412.49,712.52,448.75,0,0,0,0,manual
250,0,motorcycle,876.65,448.19,902.55,468.91,0,0,0,0,file
250,10,car,602.63,466.14,662.2,501.11,0,0,1,0,manual
250,11,motorcycle,689.27,412.01,712.58,448.27,0,0,0,0,manual
251,0,motorcycle,878.07,449.01,903.97,469.73,0,0,0,0,file
251,10,car,602.84,465.98,662.53,501.01,0,0,0,0,manual
251,11,motorcycle,689.32,411.53,712.63,447.79,0,0,0,0,manual
252,0,motorcycle,879.5,449.83,905.4,470.55,0,0,0,0,file
252,10,car,603.06,465.81,662.86,500.92,0,0,0,0,manual
252,11,motorcycle,689.38,411.05,712.69,447.31,0,0,0,0,manual
253,0,motorcycle,880.92,450.65,906.82,471.37,0,0,0,0,file
253,10,car,603.27,465.65,663.19,500.82,0,0,0,0,manual
253,11,motorcycle,689.43,410.57,712.74,446.83,0,0,0,0,manual
254,0,motorcycle,882.35,451.47,908.25,472.19,0,0,0,0,file
254,10,car,603.48,465.48,663.52,500.73,0,0,0,0,manual
254,11,motorcycle,689.49,410.09,712.8,446.35,0,0,0,0,manual
255,0,motorcycle,883.77,452.29,909.67,473.01,0,0,0,0,file
255,10,car,603.69,465.32,663.85,500.63,0,0,0,0,manual
255,11,motorcycle,689.54,409.61,712.85,445.87,0,0,0,0,manual
256,0,motorcycle,885.2,453.11,911.1,473.83,0,0,0,0,file
256,10,car,603.9,465.15,664.18,500.54,0,0,0,0,manual
256,11,motorcycle,689.6,409.13,712.91,445.39,0,0,0,0,manual
257,0,motorcycle,886.62,453.93,912.52,474.65,0,0,0,0,file
257,10,car,604.12,464.99,664.51,500.45,0,0,0,0,manual
257,11,motorcycle,689.65,408.65,712.96,444.91,0,0,0,0,manual
258,0,motorcycle,888.04,454.75,913.94,475.47,0,0,0,0,file
258,10,car,604.33,464.82,664.84,500.35,0,0,0,0,manual
258,11,motorcycle,689.71,408.17,713.02,444.42,0,0,0,0,manual
259,0,motorcycle,889.47,455.57,915.37,476.29,0,0,0,0,file
259,10,car,604.54,464.66,665.17,500.26,0,0,0,0,manual
259,11,motorcycle,689.77,407.68,713.07,443.94,0,0,0,0,manual
260,0,motorcycle,890.89,456.39,916.79,477.11,0,0,0,0,file
260,10,car,604.75,464.49,665.5,500.16,0,0,0,0,manual
260,11,motorcycle,689.82,407.2,713.13,443.46,0,0,0,0,manual
261,0,motorcycle,892.32,457.21,918.22,477.93,0,0,0,0,file
261,10,car,604.96,464.33,665.83,500.07,0,0,0,0,manual
261,11,motorcycle,689.88,406.72,713.19,442.98,0,0,0,0,manual
262,0,motorcycle,893.74,458.03,919.64,478.75,0,0,0,0,file
262,10,car,605.18,464.16,666.16,499.97,0,0,0,0,manual
262,11,motorcycle,689.93,406.24,713.24,442.5,0,0,0,0,manual
263,0,motorcycle,895.17,458.85,921.07,479.57,0,0,0,0,file
263,10,car,605.39,464.0,666.49,499.88,0,0,0,0,manual
263,11,motorcycle,689.99,405.76,713.3,442.02,0,0,0,0,manual
264,0,motorcycle,896.59,459.67,922.49,480.39,0,0,1,0,file
264,10,car,605.6,463.84,666.82,499.78,0,0,0,0,manual
264,11,motorcycle,690.04,405.28,713.35,441.54,0,0,0,0,manual
265,0,motorcycle,898.01,460.1,923.91,480.82,0,0,0,0,file
265,10,car,605.81,463.67,667.15,499.69,0,0,0,0,manual
265,11,motorcycle,690.1,404.8,713.41,441.06,0,0,0,0,manual
266,0,motorcycle,899.44,460.53,925.34,481.25,0,0,0,0,file
266,10,car,606.02,463.51,667.48,499.6,0,0,0,0,manual
266,11,motorcycle,690.15,404.32,713.46,440.58,0,0,0,0,manual
267,0,motorcycle,900.86,460.97,926.76,481.69,0,0,0,0,file
267,10,car,606.24,463.34,667.81,499.5,0,0,0,0,manual
267,11,motorcycle,690.21,403.84,713.52,440.1,0,0,0,0,manual
268,0,motorcycle,902.29,461.4,928.19,482.12,0,0,0,0,file
268,10,car,606.45,463.18,668.14,499.41,0,0,0,0,manual
268,11,motorcycle,690.26,403.36,713.57,439.61,0,0,0,0,manual
269,0,motorcycle,903.71,461.83,929.61,482.55,0,0,0,0,file
269,10,car,606.66,463.01,668.47,499.31,0,0,0,0,manual
269,11,motorcycle,690.32,402.87,713.63,439.13,0,0,0,0,manual
270,0,motorcycle,905.14,462.26,931.04,482.98,0,0,0,0,file
270,10,car,606.87,462.85,668.8,499.22,0,0,0,0,manual
270,11,motorcycle,690.38,402.39,713.69,438.65,0,0,0,0,manual
271,0,motorcycle,906.56,462.69,932.46,483.41,0,0,0,0,file
271,10,car,607.08,462.68,669.13,499.12,0,0,0,0,manual
271,11,motorcycle,690.43,401.91,713.74,438.17,0,0,0,0,manual
272,0,motorcycle,907.98,463.12,933.88,483.84,0,0,0,0,file
272,10,car,607.29,462.52,669.46,499.03,0,0,0,0,manual
272,11,motorcycle,690.49,401.43,713.8,437.69,0,0,0,0,manual
273,0,motorcycle,909.41,463.56,935.31,484.27,0,0,0,0,file
273,10,car,607.51,462.35,669.79,498.93,0,0,0,0,manual
273,11,motorcycle,690.54,400.95,713.85,437.21,0,0,0,0,manual
274,0,motorcycle,910.83,463.99,936.73,484.71,0,0,0,0,file
274,10,car,607.72,462.19,670.12,498.84,0,0,0,0,manual
274,11,motorcycle,690.6,400.47,713.91,436.73,0,0,0,0,manual
275,0,motorcycle,912.26,464.42,938.16,485.14,0,0,0,0,file
275,10,car,607.93,462.02,670.45,498.74,0,0,0,0,manual
275,11,motorcycle,690.65,399.99,713.96,436.25,0,0,0,0,manual
276,0,motorcycle,913.68,464.85,939.58,485.57,0,0,0,0,file
276,10,car,608.14,461.86,670.78,498.65,0,0,0,0,manual
276,11,motorcycle,690.71,399.51,714.02,435.77,0,0,0,0,manual
277,0,motorcycle,915.11,465.28,941.01,486.0,0,0,0,0,file
277,10,car,608.35,461.69,671.11,498.56,0,0,0,0,manual
277,11,motorcycle,690.76,399.03,714.07,435.29,0,0,0,0,manual
278,0,motorcycle,916.53,465.71,942.43,486.43,0,0,0,0,file
278,10,car,608.57,461.53,671.44,498.46,0,0,0,0,manual
278,11,motorcycle,690.82,398.55,714.13,434.8,0,0,0,0,manual
279,0,motorcycle,917.96,466.14,943.86,486.87,0,0,0,0,file
279,10,car,608.78,461.36,671.77,498.37,0,0,0,0,manual
279,11,motorcycle,690.88,398.07,714.18,434.32,0,0,0,0,manual
280,0,motorcycle,919.38,466.58,945.28,487.3,0,0,0,0,file
280,10,car,608.99,461.2,672.1,498.27,0,0,0,0,manual
280,11,motorcycle,690.93,397.58,714.24,433.84,0,0,0,0,manual
281,0,motorcycle,920.8,467.01,946.7,487.73,0,0,0,0,file
281,10,car,609.2,461.03,672.43,498.18,0,0,0,0,manual
281,11,motorcycle,690.99,397.1,714.3,433.36,0,0,0,0,manual
282,0,motorcycle,922.23,467.44,948.13,488.16,0,0,0,0,file
282,10,car,609.41,460.87,672.76,498.08,0,0,0,0,manual
282,11,motorcycle,691.04,396.62,714.35,432.88,0,0,0,0,manual
283,0,motorcycle,923.65,467.87,949.55,488.59,0,0,0,0,file
283,10,car,609.63,460.7,673.09,497.99,0,0,0,0,manual
283,11,motorcycle,691.1,396.14,714.41,432.4,0,0,0,0,manual
284,0,motorcycle,925.08,468.3,950.98,489.02,0,0,0,0,file
284,10,car,609.84,460.54,673.42,497.89,0,0,0,0,manual
284,11,motorcycle,691.15,395.66,714.46,431.92,0,0,0,0,manual
285,0,motorcycle,926.5,468.74,952.4,489.45,0,0,0,0,file
285,10,car,610.05,460.37,673.75,497.8,0,0,0,0,manual
285,11,motorcycle,691.21,395.18,714.52,431.44,0,0,0,0,manual
286,0,motorcycle,927.93,469.17,953.83,489.89,0,0,0,0,file
286,10,car,610.26,460.21,674.08,497.71,0,0,0,0,manual
286,11,motorcycle,691.26,394.7,714.57,430.96,0,0,0,0,manual
