frame,track_id,class_name,xtl,ytl,xbr,ybr,is_dangerous,sample_weight
2312,870,motorcycle,945.59,571.94,963.79,597.39,1,10.0
2312,924,car,974.28,618.82,999.72,639.43,0,3.0
2313,870,motorcycle,945.64,571.88,963.73,597.4,1,10.0
2313,924,car,973.94,618.92,999.44,639.55,0,3.0
2314,870,motorcycle,945.62,571.89,963.68,597.59,1,10.0
2314,924,car,973.56,618.78,999.29,639.82,0,3.0
2315,870,motorcycle,945.62,571.83,963.66,597.65,1,10.0
2315,924,car,973.17,618.9,999.24,640.7,0,3.0
2316,870,motorcycle,945.68,571.87,963.66,597.65,1,10.0
2316,924,car,973.04,618.89,999.23,640.9,0,3.0
2317,870,motorcycle,945.72,571.88,963.66,597.62,1,10.0
2317,924,car,972.96,618.84,999.27,640.69,0,3.0
2318,870,motorcycle,945.91,571.92,963.91,597.54,1,10.0
2318,924,car,969.6,617.14,999.23,640.96,0,3.0
2319,870,motorcycle,945.98,571.95,963.99,597.51,1,10.0
2319,924,car,970.51,617.72,999.1,641.38,0,3.0
2320,870,motorcycle,946.08,572.04,964.13,597.52,1,10.0
2320,924,car,971.17,618.15,998.96,641.85,0,3.0
2321,870,motorcycle,946.1,572.08,964.19,597.81,1,10.0
2321,924,car,971.55,618.49,998.93,642.1,0,3.0
2322,870,motorcycle,946.18,572.16,964.45,597.92,1,10.0
2322,924,car,971.98,618.67,998.99,641.04,0,3.0
2323,870,motorcycle,946.34,572.32,964.55,597.73,1,10.0
2323,924,car,972.26,618.72,999.1,640.49,0,3.0
2324,870,motorcycle,946.48,572.45,964.91,597.95,1,10.0
2324,924,car,972.35,618.83,999.07,640.58,0,3.0
2325,870,motorcycle,946.53,572.57,965.07,598.04,1,10.0
2325,924,car,972.37,618.84,999.01,640.1,0,3.0
2326,870,motorcycle,971.14,575.9,987.68,601.63,1,10.0
2326,924,car,972.24,618.73,998.9,639.8,0,3.0
2327,870,motorcycle,980.21,576.79,995.83,602.52,1,10.0
2327,924,car,972.09,618.76,998.94,639.68,0,3.0
2328,870,motorcycle,983.49,576.68,998.76,602.46,1,10.0
2328,924,car,971.92,618.64,999.15,639.3,0,3.0
2329,870,motorcycle,984.59,576.39,999.52,601.8,1,10.0
2329,924,car,971.58,618.73,999.19,640.1,0,3.0
2330,870,motorcycle,984.88,575.96,999.55,601.0,1,10.0
2330,924,car,971.32,618.88,998.97,640.1,0,3.0
2331,870,motorcycle,984.91,577.62,999.11,600.53,1,10.0
2331,924,car,971.11,619.0,998.5,640.5,0,3.0
2332,870,motorcycle,985.16,578.18,998.93,599.78,1,10.0
2332,924,car,970.98,619.12,997.96,640.83,0,3.0
2333,870,motorcycle,984.79,575.68,999.82,599.79,1,10.0
2333,924,car,970.85,619.23,997.55,640.74,0,3.0
2334,870,motorcycle,985.65,574.51,1000.92,599.77,1,10.0
2334,924,car,970.65,619.29,997.2,641.18,0,3.0
2335,870,motorcycle,986.45,572.94,1001.93,598.01,1,10.0
2335,924,car,970.41,619.36,996.89,642.05,0,3.0
2336,870,motorcycle,986.93,571.58,1003.0,596.92,1,10.0
2336,924,car,970.16,619.32,996.73,642.71,0,3.0
2337,870,motorcycle,987.47,570.66,1003.64,596.02,1,10.0
2337,924,car,969.98,619.35,996.67,642.91,0,3.0
2338,870,motorcycle,988.06,569.49,1004.41,594.99,1,10.0
2338,924,car,969.72,619.25,996.52,642.67,0,3.0
2339,870,motorcycle,988.55,570.52,1004.31,594.24,1,10.0
2339,924,car,969.43,619.16,996.33,642.25,0,3.0
2340,870,motorcycle,989.2,568.89,1005.44,593.51,1,10.0
2340,924,car,969.17,619.0,996.18,641.51,0,3.0
2341,870,motorcycle,988.83,566.06,1006.78,592.55,1,10.0
2341,924,car,968.92,618.94,996.01,640.84,0,3.0
2342,870,motorcycle,990.29,563.9,1008.39,591.79,1,10.0
2342,924,car,968.71,619.03,995.92,640.63,0,3.0
2343,870,motorcycle,991.36,563.07,1009.62,591.3,1,10.0
2343,924,car,968.52,618.99,995.78,640.04,0,3.0
2344,870,motorcycle,992.01,561.77,1010.73,590.26,1,10.0
2344,924,car,967.31,619.01,995.6,641.24,0,3.0
2345,870,motorcycle,992.19,561.5,1011.37,589.62,1,10.0
2345,924,car,966.73,619.09,995.55,642.08,0,3.0
2346,870,motorcycle,992.84,561.0,1012.13,588.9,1,10.0
2346,924,car,966.33,619.21,995.29,642.62,0,3.0
2347,870,motorcycle,993.33,561.18,1013.09,588.48,1,10.0
2347,924,car,966.65,619.26,995.15,641.97,0,3.0
2348,870,motorcycle,994.35,561.09,1013.98,588.09,1,10.0
2348,924,car,966.91,619.16,995.01,640.03,0,3.0
2349,870,motorcycle,994.91,560.29,1015.04,587.39,1,10.0
2349,924,car,966.25,619.25,994.86,641.3,0,3.0
2350,870,motorcycle,995.63,559.41,1015.93,586.76,1,10.0
2350,924,car,965.97,619.42,994.61,642.29,0,3.0
2351,870,motorcycle,996.68,559.8,1016.95,585.74,1,10.0
2351,924,car,965.53,619.59,994.4,642.85,0,3.0
2352,870,motorcycle,996.6,558.8,1017.71,585.3,1,10.0
2352,924,car,965.29,619.53,994.33,643.07,0,3.0
2353,870,motorcycle,997.49,558.8,1018.87,584.08,1,10.0
2353,924,car,965.32,619.65,994.28,643.48,0,3.0
2354,870,motorcycle,998.11,559.11,1019.92,583.08,1,10.0
2354,924,car,964.84,619.66,994.18,643.82,0,3.0
2355,870,motorcycle,998.69,558.73,1020.94,582.23,1,10.0
2355,924,car,964.58,619.62,994.12,643.97,0,3.0
2356,870,motorcycle,1001.94,558.1,1022.35,581.45,1,10.0
2356,924,car,964.61,619.53,994.09,644.15,0,3.0
2357,870,motorcycle,1001.71,557.25,1023.55,580.58,1,10.0
2357,924,car,964.4,619.68,993.98,644.21,0,3.0
2358,870,motorcycle,1004.11,556.51,1024.72,579.55,1,10.0
2358,924,car,964.13,619.72,993.83,644.24,0,3.0
2359,870,motorcycle,1005.56,556.09,1025.5,579.01,1,10.0
2359,924,car,963.64,619.66,993.37,644.19,0,3.0
2360,870,motorcycle,1006.69,555.77,1026.43,578.34,1,10.0
2360,924,car,963.82,619.73,992.65,643.57,0,3.0
2361,870,motorcycle,1007.9,555.15,1028.04,577.97,1,10.0
2361,924,car,963.79,619.77,992.04,643.24,0,3.0
2362,870,motorcycle,1009.03,554.37,1029.32,577.26,1,10.0
2362,924,car,963.73,619.85,991.58,642.84,0,3.0
2363,870,motorcycle,1010.31,553.57,1030.46,576.63,1,10.0
2363,924,car,962.86,619.87,990.97,643.43,0,3.0
2364,870,motorcycle,1011.4,553.14,1031.49,575.77,1,10.0
2364,924,car,962.89,619.89,990.35,643.05,0,3.0
2365,870,motorcycle,1012.32,552.7,1032.48,574.97,1,10.0
2365,924,car,962.85,620.0,989.84,643.22,0,3.0
2366,870,motorcycle,1013.38,552.02,1033.83,574.63,1,10.0
2366,924,car,962.66,620.03,989.48,643.22,0,3.0
2367,870,motorcycle,1014.77,551.5,1035.28,574.03,1,10.0
2367,924,car,962.44,620.09,989.16,643.42,0,3.0
2368,870,motorcycle,1015.86,550.78,1036.73,573.41,1,10.0
2368,924,car,962.31,620.16,988.92,643.42,0,3.0
2369,870,motorcycle,1017.32,549.59,1038.31,572.81,1,10.0
2369,924,car,962.18,620.6,988.46,643.09,0,3.0
2370,870,motorcycle,1018.57,548.89,1039.82,571.77,1,10.0
2370,924,car,961.98,620.69,988.18,642.87,0,3.0
2371,870,motorcycle,1019.76,548.08,1041.2,571.32,1,10.0
2371,924,car,961.16,620.73,987.73,643.67,0,3.0
2372,870,motorcycle,1021.05,547.1,1042.64,570.55,1,10.0
2372,924,car,960.68,620.71,987.18,644.03,0,3.0
2373,870,motorcycle,1022.2,546.26,1044.11,570.04,1,10.0
2373,924,car,960.16,620.9,986.8,644.45,0,3.0
2374,870,motorcycle,1023.72,545.69,1045.08,569.13,1,10.0
2374,924,car,959.54,621.1,986.32,644.54,0,3.0
2375,870,motorcycle,1024.92,545.13,1046.67,568.93,1,10.0
2375,924,car,959.15,620.51,985.86,644.31,0,3.0
2376,870,motorcycle,1026.1,544.77,1048.07,569.1,1,10.0
2376,924,car,958.77,619.71,985.87,644.04,0,3.0
2377,870,motorcycle,1027.87,544.33,1049.46,567.55,1,10.0
2377,924,car,958.72,619.39,985.9,643.89,0,3.0
2378,870,motorcycle,1028.73,543.15,1050.71,567.3,1,10.0
2378,924,car,958.84,618.94,985.36,643.4,0,3.0
2379,870,motorcycle,1030.35,542.09,1052.18,567.23,1,10.0
2379,924,car,958.84,619.02,984.91,643.56,0,3.0
2380,870,motorcycle,1031.35,541.56,1053.9,566.97,1,10.0
2380,924,car,958.57,619.58,984.22,644.04,0,3.0
2381,870,motorcycle,1032.66,540.96,1055.24,566.68,1,10.0
2381,924,car,958.39,620.01,983.57,644.18,0,3.0
2382,870,motorcycle,1033.95,540.42,1056.14,565.69,1,10.0
2382,924,car,957.74,620.47,983.29,644.25,0,3.0
2383,870,motorcycle,1034.9,540.42,1057.02,565.46,1,10.0
2383,924,car,956.94,620.86,983.27,644.35,0,3.0
2384,870,motorcycle,1036.26,540.27,1057.86,564.58,1,10.0
2384,924,car,956.86,621.13,982.96,644.9,0,3.0
2385,870,motorcycle,1038.26,539.12,1059.98,563.39,1,10.0
2385,924,car,955.76,621.15,982.63,645.25,0,3.0
2386,870,motorcycle,993.14,523.23,1015.61,546.56,1,10.0
2386,924,car,955.81,621.17,982.58,645.28,0,3.0
2387,870,motorcycle,978.3,517.97,1001.01,540.96,1,10.0
2387,924,car,955.8,621.3,982.38,645.26,0,3.0
2388,870,motorcycle,974.7,516.51,997.31,539.59,1,10.0
2388,924,car,955.76,621.35,982.11,645.19,0,3.0
2389,870,motorcycle,975.42,516.89,998.09,539.72,1,10.0
2389,924,car,955.46,621.24,982.05,645.28,0,3.0
2390,870,motorcycle,977.53,517.36,1000.12,539.94,1,10.0
2390,924,car,955.1,621.27,982.02,645.14,0,3.0
2391,870,motorcycle,980.02,518.17,1002.66,540.32,1,10.0
2391,924,car,954.48,621.27,981.84,645.04,0,3.0
2392,870,motorcycle,982.05,518.64,1005.33,540.79,1,10.0
2392,924,car,953.6,621.23,981.57,645.06,0,3.0
2393,870,motorcycle,984.34,519.49,1006.89,540.72,1,10.0
2393,924,car,953.62,621.29,981.29,643.8,0,3.0
2394,870,motorcycle,986.63,519.77,1008.25,539.93,1,10.0
2394,924,car,953.48,621.34,981.37,643.71,0,3.0
2395,870,motorcycle,988.69,520.18,1010.18,540.24,1,10.0
2395,924,car,953.34,621.27,981.37,643.76,0,3.0
2396,870,motorcycle,990.45,520.63,1009.85,541.26,1,10.0
2396,924,car,952.88,621.1,981.19,644.39,0,3.0
2397,870,motorcycle,992.34,520.26,1012.95,540.99,1,10.0
2397,924,car,952.68,621.03,981.17,643.43,0,3.0
2398,870,motorcycle,994.45,520.42,1016.0,541.44,1,10.0
2398,924,car,952.46,620.94,981.32,642.77,0,3.0
2399,870,motorcycle,996.07,520.3,1018.48,541.52,1,10.0
2399,924,car,951.5,621.01,981.19,643.85,0,3.0
2400,870,motorcycle,997.77,521.09,1020.4,540.5,1,10.0
2400,924,car,951.33,621.09,981.11,643.52,0,3.0
2401,870,motorcycle,999.58,521.39,1022.26,540.12,1,10.0
2401,924,car,951.11,621.11,980.96,643.48,0,3.0
2402,870,motorcycle,1001.38,520.61,1024.08,540.34,1,10.0
2402,924,car,950.75,621.18,980.44,643.54,0,3.0
2403,870,motorcycle,1003.18,520.08,1025.87,540.21,1,10.0
2403,924,car,950.4,621.18,979.96,643.84,0,3.0
2404,870,motorcycle,1005.21,519.25,1027.92,540.04,1,10.0
2404,924,car,950.0,621.23,979.33,644.02,0,3.0
3148,1144,car,679.9,468.07,719.09,501.62,1,10.0
3148,1130,car,730.09,535.65,750.57,562.07,0,3.0
3149,1144,car,681.16,467.58,719.94,496.46,1,10.0
3149,1130,car,729.97,535.2,750.47,561.97,0,3.0
3150,1144,car,681.89,467.46,720.31,493.84,1,10.0
3150,1130,car,729.81,534.89,750.32,561.94,0,3.0
3151,1144,car,682.43,467.45,721.18,498.79,1,10.0
3151,1130,car,729.68,534.64,750.17,561.65,0,3.0
3152,1144,car,683.06,467.38,722.09,502.08,1,10.0
3152,1130,car,729.66,534.45,750.13,561.27,0,3.0
3153,1144,car,683.7,467.19,722.92,504.07,1,10.0
3153,1130,car,729.64,534.29,750.04,561.06,0,3.0
3154,1144,car,684.38,467.07,723.75,505.13,1,10.0
3154,1130,car,729.53,534.09,749.91,560.99,0,3.0
3155,1144,car,684.93,467.06,724.19,505.59,1,10.0
3155,1130,car,729.43,534.03,749.84,561.32,0,3.0
3156,1144,car,685.69,466.84,724.98,505.94,1,10.0
3156,1130,car,729.34,533.97,749.81,561.8,0,3.0
3157,1144,car,686.36,466.53,726.03,506.09,1,10.0
3157,1130,car,729.14,533.72,749.65,561.8,0,3.0
3158,1144,car,687.26,466.34,727.18,505.8,1,10.0
3158,1130,car,728.98,533.58,749.58,562.0,0,3.0
3159,1144,car,688.2,466.08,728.06,505.59,1,10.0
3159,1130,car,728.88,533.4,749.46,562.38,0,3.0
3160,1144,car,688.96,465.86,728.91,505.75,1,10.0
3160,1130,car,728.85,533.13,749.58,562.2,0,3.0
3161,1144,car,689.68,465.59,729.75,505.8,1,10.0
3161,1130,car,728.8,532.78,749.56,561.73,0,3.0
3162,1144,car,690.41,465.32,730.64,505.89,1,10.0
3162,1130,car,728.73,532.57,749.49,561.19,0,3.0
3163,1144,car,691.15,465.02,731.35,506.18,1,10.0
3163,1130,car,728.72,532.4,749.44,560.72,0,3.0
3164,1144,car,691.94,464.87,732.25,506.73,1,10.0
3164,1130,car,728.74,532.14,749.46,560.36,0,3.0
3165,1144,car,692.71,464.51,733.14,505.9,1,10.0
3165,1130,car,728.76,531.91,749.47,559.83,0,3.0
3166,1144,car,693.39,464.29,733.85,505.82,1,10.0
3166,1130,car,728.64,531.7,749.29,558.93,0,3.0
3167,1144,car,694.06,464.32,734.58,508.84,1,10.0
3167,1130,car,728.53,531.53,749.1,558.66,0,3.0
3168,1144,car,695.25,463.76,735.4,506.83,1,10.0
3168,1130,car,728.39,531.31,748.95,558.16,0,3.0
3169,1144,car,695.57,463.67,736.15,507.48,1,10.0
3169,1130,car,728.28,531.02,748.84,557.57,0,3.0
3170,1144,car,696.4,463.6,737.02,509.42,1,10.0
3170,1130,car,728.26,530.73,748.77,557.36,0,3.0
3171,1144,car,697.27,462.97,737.97,507.05,1,10.0
3171,1130,car,728.22,530.56,748.69,557.15,0,3.0
3172,1144,car,698.58,462.46,739.02,505.19,1,10.0
3172,1130,car,728.18,530.3,748.56,556.87,0,3.0
3173,1144,car,699.51,462.29,739.85,504.17,1,10.0
3173,1130,car,728.12,530.08,748.5,556.6,0,3.0
3174,1144,car,700.8,461.93,740.64,503.14,1,10.0
3174,1130,car,728.07,529.8,748.42,556.13,0,3.0
3175,1144,car,701.91,461.73,741.55,502.48,1,10.0
3175,1130,car,727.96,529.59,748.42,555.89,0,3.0
3176,1144,car,702.85,461.48,742.49,503.77,1,10.0
3176,1130,car,727.92,529.42,748.37,555.61,0,3.0
3177,1144,car,703.74,460.8,743.46,502.17,1,10.0
3177,1130,car,727.79,529.15,748.21,555.32,0,3.0
3178,1144,car,704.53,460.45,744.43,501.43,1,10.0
3178,1130,car,727.7,528.86,748.14,555.04,0,3.0
3179,1144,car,705.62,460.19,745.43,500.51,1,10.0
3179,1130,car,727.62,528.6,748.08,554.79,0,3.0
3180,1144,car,706.89,459.77,746.51,499.27,1,10.0
3180,1130,car,727.48,528.3,748.0,554.65,0,3.0
3181,1144,car,707.99,459.37,747.55,498.58,1,10.0
3181,1130,car,727.39,527.96,747.97,554.34,0,3.0
3182,1144,car,709.01,458.93,748.52,498.01,1,10.0
3182,1130,car,727.27,527.66,747.91,554.25,0,3.0
3183,1144,car,709.97,458.5,749.54,497.58,1,10.0
3183,1130,car,727.19,527.36,747.84,554.03,0,3.0
3184,1144,car,710.86,458.09,750.6,497.31,1,10.0
3184,1130,car,727.06,527.2,747.7,553.91,0,3.0
3185,1144,car,711.76,457.77,751.58,497.19,1,10.0
3185,1130,car,726.89,527.07,747.53,553.65,0,3.0
3186,1144,car,712.7,457.36,752.44,496.96,1,10.0
3186,1130,car,726.79,526.92,747.26,553.35,0,3.0
3187,1144,car,713.76,457.08,753.31,496.78,1,10.0
3187,1130,car,726.57,526.72,747.01,552.97,0,3.0
3188,1144,car,714.86,456.79,754.24,496.61,1,10.0
3188,1130,car,726.5,526.6,746.78,552.63,0,3.0
3189,1144,car,715.8,456.42,755.15,496.45,1,10.0
3189,1130,car,726.35,526.32,746.53,552.5,0,3.0
3190,1144,car,716.69,456.13,756.02,496.27,1,10.0
3190,1130,car,726.24,526.19,746.4,552.32,0,3.0
3191,1144,car,717.61,455.71,757.05,496.04,1,10.0
3191,1130,car,726.28,525.94,746.36,552.1,0,3.0
3193,1144,car,719.5,454.99,758.9,495.65,1,10.0
3193,1130,car,726.24,525.61,746.13,551.67,0,3.0
3198,1144,car,724.17,453.81,763.56,495.04,1,10.0
3198,1130,car,725.81,525.2,745.61,550.67,0,3.0
3199,1144,car,724.99,453.43,764.57,494.77,1,10.0
3199,1130,car,725.72,525.17,745.58,550.79,0,3.0
3202,1144,car,727.45,452.58,767.48,494.01,1,10.0
3202,1130,car,725.49,523.72,745.22,549.98,0,3.0
3203,1144,car,728.55,452.27,768.69,493.55,1,10.0
3203,1130,car,725.44,523.29,745.13,549.75,0,3.0
3204,1144,car,729.24,451.92,769.74,493.09,1,10.0
3204,1130,car,725.26,523.24,744.87,549.4,0,3.0
3205,1144,car,730.13,451.65,770.49,492.71,1,10.0
3205,1130,car,725.08,523.4,744.73,548.99,0,3.0
3206,1144,car,731.08,451.29,771.44,492.33,1,10.0
3206,1130,car,724.93,523.26,744.6,548.75,0,3.0
3207,1144,car,732.15,450.93,772.39,492.0,1,10.0
3207,1130,car,724.79,522.84,744.61,548.66,0,3.0
3209,1144,car,733.71,450.43,773.98,491.24,1,10.0
3209,1130,car,724.55,522.19,744.69,548.53,0,3.0
3211,1144,car,735.27,450.1,775.55,490.84,1,10.0
3211,1130,car,724.16,521.64,744.49,548.03,0,3.0
3212,1144,car,736.24,449.8,776.51,490.63,1,10.0
3212,1130,car,724.01,521.37,744.38,547.78,0,3.0
3214,1144,car,737.99,449.19,778.33,490.08,1,10.0
3214,1130,car,723.67,521.23,744.17,547.26,0,3.0
3215,1144,car,738.98,448.95,779.22,489.4,1,10.0
3215,1130,car,723.55,520.88,744.12,547.15,0,3.0
3216,1144,car,739.98,448.66,780.07,488.67,1,10.0
3216,1130,car,723.42,520.46,743.99,546.67,0,3.0
3219,1144,car,742.5,447.85,782.32,486.08,1,10.0
3219,1130,car,723.26,518.85,743.72,544.81,0,3.0
3228,1144,car,750.76,446.25,790.61,480.16,1,10.0
3228,1130,car,722.22,516.1,742.83,542.47,0,3.0
3232,1144,car,755.3,445.92,793.95,480.33,1,10.0
3232,1130,car,721.75,515.05,742.31,542.14,0,3.0
3233,1144,car,756.35,445.91,794.86,480.19,1,10.0
3233,1130,car,721.68,514.56,742.22,541.92,0,3.0
3234,1144,car,757.22,445.93,795.64,480.18,1,10.0
3234,1130,car,721.5,514.18,742.1,541.97,0,3.0
3235,1144,car,758.07,445.78,796.68,480.35,1,10.0
3235,1130,car,721.22,514.0,741.95,542.6,0,3.0
3236,1144,car,758.89,445.69,797.58,480.81,1,10.0
3236,1130,car,721.03,513.71,741.84,543.26,0,3.0
3237,1144,car,759.83,445.56,798.35,480.97,1,10.0
3237,1130,car,720.81,513.54,741.81,543.73,0,3.0
3238,1144,car,760.69,445.37,799.08,480.92,1,10.0
3238,1130,car,720.71,513.17,741.66,543.7,0,3.0
3239,1144,car,761.51,445.28,799.71,480.98,1,10.0
3239,1130,car,720.69,512.91,741.49,543.87,0,3.0
3240,1144,car,762.31,445.04,800.34,481.0,1,10.0
3240,1130,car,720.69,512.57,741.36,543.82,0,3.0
3241,1144,car,763.12,444.75,800.92,480.96,1,10.0
3241,1130,car,720.61,512.09,741.22,543.6,0,3.0
3242,1144,car,763.77,444.59,801.79,480.99,1,10.0
3242,1130,car,720.47,511.88,741.03,543.3,0,3.0
3243,1144,car,764.47,444.24,802.85,481.12,1,10.0
3243,1130,car,720.24,511.68,740.96,543.08,0,3.0
3244,1144,car,765.03,443.95,803.74,481.05,1,10.0
3244,1130,car,720.14,511.63,740.83,542.72,0,3.0
3245,1144,car,765.48,443.63,804.55,480.81,1,10.0
3245,1130,car,719.76,511.37,740.64,541.66,0,3.0
3247,1144,car,766.77,443.2,806.1,480.58,1,10.0
3247,1130,car,719.4,510.62,740.42,539.9,0,3.0
3451,1209,car,850.01,663.27,900.6,723.17,1,10.0
3451,1023,car,757.35,544.02,797.09,596.47,0,3.0
3452,1209,car,849.13,662.31,900.1,722.51,1,10.0
3452,1023,car,756.87,543.21,796.55,598.23,0,3.0
3453,1209,car,848.19,661.02,897.04,721.97,1,10.0
3453,1023,car,756.39,542.28,795.91,597.43,0,3.0
3454,1209,car,847.14,660.3,895.02,721.19,1,10.0
3454,1023,car,755.91,541.15,795.31,595.19,0,3.0
3455,1209,car,846.18,659.41,893.46,720.46,1,10.0
3455,1023,car,755.34,540.29,794.81,595.53,0,3.0
3456,1209,car,845.61,658.48,893.9,720.12,1,10.0
3456,1023,car,754.83,539.43,794.34,595.35,0,3.0
3457,1209,car,844.87,657.88,891.88,719.72,1,10.0
3457,1023,car,754.34,538.55,793.92,595.27,0,3.0
3458,1209,car,844.09,657.23,890.44,718.91,1,10.0
3458,1023,car,753.86,537.69,793.47,595.03,0,3.0
3459,1209,car,843.21,656.2,889.39,717.89,1,10.0
3459,1023,car,753.45,536.84,792.99,594.72,0,3.0
3460,1209,car,842.49,655.3,888.49,716.73,1,10.0
3460,1023,car,753.09,535.42,792.13,585.82,0,3.0
3461,1209,car,841.72,654.32,887.93,715.36,1,10.0
3461,1023,car,752.84,534.94,792.27,593.39,0,3.0
3462,1209,car,840.9,653.38,886.78,713.94,1,10.0
3462,1023,car,752.42,534.03,791.99,592.16,0,3.0
3463,1209,car,840.18,652.34,885.8,712.62,1,10.0
3463,1023,car,751.95,532.89,791.19,585.65,0,3.0
3464,1209,car,839.49,651.45,885.04,711.58,1,10.0
3464,1023,car,751.66,532.03,790.73,584.42,0,3.0
3465,1209,car,838.52,650.1,884.54,710.72,1,10.0
3465,1023,car,751.31,531.21,790.44,586.06,0,3.0
3466,1209,car,837.62,649.08,883.94,709.8,1,10.0
3466,1023,car,750.92,530.34,790.06,586.56,0,3.0
3467,1209,car,836.15,648.07,882.98,708.89,1,10.0
3467,1023,car,750.57,529.51,789.59,586.69,0,3.0
3468,1209,car,835.25,647.22,882.07,708.23,1,10.0
3468,1023,car,750.31,528.73,789.21,586.42,0,3.0
3469,1209,car,834.44,646.51,881.24,707.12,1,10.0
3469,1023,car,750.06,527.92,788.86,585.8,0,3.0
3470,1209,car,833.61,645.38,880.36,705.83,1,10.0
3470,1023,car,749.66,526.86,788.22,578.02,0,3.0
3471,1209,car,833.37,644.77,879.46,704.54,1,10.0
3471,1023,car,749.37,526.31,787.76,576.5,0,3.0
3472,1209,car,832.92,644.14,878.72,703.44,1,10.0
3472,1023,car,749.08,525.57,787.42,575.74,0,3.0
3473,1209,car,832.26,643.42,877.98,702.14,1,10.0
3473,1023,car,748.67,524.87,786.99,574.81,0,3.0
3474,1209,car,831.24,641.87,877.25,700.91,1,10.0
3474,1023,car,748.26,524.09,786.61,573.99,0,3.0
3475,1209,car,830.55,641.06,876.54,700.04,1,10.0
3475,1023,car,747.9,523.26,786.17,573.61,0,3.0
3476,1209,car,830.03,640.3,875.66,697.53,1,10.0
3476,1023,car,747.38,522.51,785.89,572.74,0,3.0
3477,1209,car,829.41,639.63,874.75,697.32,1,10.0
3477,1023,car,746.98,521.67,785.79,573.28,0,3.0
3478,1209,car,828.35,638.1,874.16,697.23,1,10.0
3478,1023,car,746.7,520.82,784.92,570.73,0,3.0
3479,1209,car,827.98,637.66,873.36,696.85,1,10.0
3479,1023,car,746.32,520.11,784.29,569.95,0,3.0
3480,1209,car,827.35,637.2,872.68,696.18,1,10.0
3480,1023,car,746.09,519.28,783.98,569.73,0,3.0
3481,1209,car,826.87,636.59,871.97,695.3,1,10.0
3481,1023,car,745.8,518.56,783.65,569.02,0,3.0
3482,1209,car,825.81,635.08,871.33,695.01,1,10.0
3482,1023,car,745.41,517.22,784.58,569.35,0,3.0
3483,1209,car,824.8,634.71,870.61,694.27,1,10.0
3483,1023,car,745.34,517.37,782.82,567.67,0,3.0
3484,1209,car,823.61,633.67,869.9,693.35,1,10.0
3484,1023,car,745.13,516.59,782.55,567.03,0,3.0
3485,1209,car,822.53,633.19,869.02,692.36,1,10.0
3485,1023,car,744.82,515.73,782.46,566.81,0,3.0
3486,1209,car,821.61,632.45,868.09,691.18,1,10.0
3486,1023,car,744.56,514.9,782.24,566.0,0,3.0
3487,1209,car,820.81,631.4,867.29,690.59,1,10.0
3487,1023,car,744.27,514.1,781.87,565.54,0,3.0
3488,1209,car,819.46,630.6,866.46,689.89,1,10.0
3488,1023,car,743.9,513.4,781.48,565.12,0,3.0
3489,1209,car,818.4,629.91,865.64,688.93,1,10.0
3489,1023,car,743.58,512.78,781.02,564.65,0,3.0
3490,1209,car,817.5,628.93,864.76,687.41,1,10.0
3490,1023,car,743.26,512.25,780.57,564.09,0,3.0
3491,1209,car,816.45,625.6,864.53,686.51,1,10.0
3491,1023,car,742.98,511.69,780.05,563.24,0,3.0
3492,1209,car,815.51,622.41,865.32,685.54,1,10.0
3492,1023,car,742.63,511.07,779.53,562.55,0,3.0
3493,1209,car,814.74,620.59,865.72,684.54,1,10.0
3493,1023,car,742.24,510.53,779.17,561.54,0,3.0
3494,1209,car,813.9,620.14,863.93,683.91,1,10.0
3494,1023,car,741.94,509.87,778.85,560.83,0,3.0
3495,1209,car,813.51,621.49,862.25,683.19,1,10.0
3495,1023,car,741.67,509.1,778.48,559.7,0,3.0
3496,1209,car,812.95,622.09,860.91,682.66,1,10.0
3496,1023,car,741.41,508.37,778.16,558.65,0,3.0
3497,1209,car,812.39,622.23,862.65,682.15,1,10.0
3497,1023,car,741.12,507.65,777.72,557.82,0,3.0
3498,1209,car,811.8,622.15,863.03,681.59,1,10.0
3498,1023,car,740.9,506.98,777.45,557.18,0,3.0
3499,1209,car,811.07,621.74,862.73,681.02,1,10.0
3499,1023,car,740.64,506.24,777.11,556.5,0,3.0
3500,1209,car,810.17,620.8,857.7,680.74,1,10.0
3500,1023,car,739.23,503.58,782.42,561.7,0,3.0
3501,1209,car,809.53,620.0,862.07,679.88,1,10.0
3501,1023,car,739.12,503.23,782.94,561.58,0,3.0
3502,1209,car,808.81,619.07,861.67,679.07,1,10.0
3502,1023,car,739.1,502.46,784.11,561.23,0,3.0
3503,1209,car,808.37,618.52,861.44,678.59,1,10.0
3503,1023,car,739.43,502.68,783.07,558.58,0,3.0
3504,1209,car,807.72,617.79,860.87,677.67,1,10.0
3504,1023,car,739.34,502.27,781.91,556.64,0,3.0
3505,1209,car,807.07,617.02,860.39,676.45,1,10.0
3505,1023,car,739.09,501.87,781.6,556.95,0,3.0
3506,1209,car,806.34,616.42,859.82,675.61,1,10.0
3506,1023,car,738.96,501.32,781.26,557.06,0,3.0
3507,1209,car,805.62,615.82,859.21,674.78,1,10.0
3507,1023,car,738.7,500.86,779.32,554.98,0,3.0
3508,1209,car,804.76,613.78,851.03,673.26,1,10.0
3508,1023,car,738.51,500.56,777.4,553.58,0,3.0
3509,1209,car,804.09,614.39,858.27,672.03,1,10.0
